sampledate,doyfrac,doy,year,yearfrac,genus,division,biomass
7/11/2019,0.523287671,192,2019,2019.523288,Testudinella,Rotifer,0
7/11/2019,0.523287671,192,2019,2019.523288,Trichocerca,Rotifer,0
7/11/2019,0.523287671,192,2019,2019.523288,Trichotria,Rotifer,0
7/11/2019,0.523287671,192,2019,2019.523288,Ostracod,Ostracod,0
7/18/2019,0.542465753,199,2019,2019.542466,Alona,Chydoridae,0
7/18/2019,0.542465753,199,2019,2019.542466,Alonella,Chydoridae,0
7/18/2019,0.542465753,199,2019,2019.542466,Bosmina,Bosmina,0
7/18/2019,0.542465753,199,2019,2019.542466,Camptocercus,Chydoridae,0
7/18/2019,0.542465753,199,2019,2019.542466,Ceriodaphnia,Ceriodaphnia,0
7/18/2019,0.542465753,199,2019,2019.542466,Chydorus,Chydoridae,20.09982513
7/18/2019,0.542465753,199,2019,2019.542466,Daphnia,Daphnia,5.362909452
7/18/2019,0.542465753,199,2019,2019.542466,Daphnia.lumholtzi,Daphniid,0
7/18/2019,0.542465753,199,2019,2019.542466,Diaphanosoma,Diaphanosoma,0
7/18/2019,0.542465753,199,2019,2019.542466,Graptoleberis,Chydoridae,0
7/18/2019,0.542465753,199,2019,2019.542466,Leptodora,Leptodora,0
7/18/2019,0.542465753,199,2019,2019.542466,Moina,Daphniid,0
7/18/2019,0.542465753,199,2019,2019.542466,Pleuroxus,Chydoridae,0
7/18/2019,0.542465753,199,2019,2019.542466,Scapholeberis,Daphniid,0
7/18/2019,0.542465753,199,2019,2019.542466,Simocephalus,Daphniid,0
7/18/2019,0.542465753,199,2019,2019.542466,Calanoida,Calanoid,1.498753508
7/18/2019,0.542465753,199,2019,2019.542466,Cyclopoida,Cyclopoid,0.064674128
7/18/2019,0.542465753,199,2019,2019.542466,Nauplii,Nauplii,0.115664508
7/18/2019,0.542465753,199,2019,2019.542466,Anuraeopsis,Rotifer,0
7/18/2019,0.542465753,199,2019,2019.542466,Ascomorpha,Rotifer,0
7/18/2019,0.542465753,199,2019,2019.542466,Asplanchna,Rotifer,0
7/18/2019,0.542465753,199,2019,2019.542466,Asplanchnopus,Rotifer,0
7/18/2019,0.542465753,199,2019,2019.542466,Brachionus,Rotifer,0
7/18/2019,0.542465753,199,2019,2019.542466,Conochilus,Rotifer,0
7/18/2019,0.542465753,199,2019,2019.542466,Euchlanis,Rotifer,0
7/18/2019,0.542465753,199,2019,2019.542466,Filinia,Rotifer,0
7/18/2019,0.542465753,199,2019,2019.542466,Gastropus,Rotifer,0
7/18/2019,0.542465753,199,2019,2019.542466,Hexarthra,Rotifer,0
7/18/2019,0.542465753,199,2019,2019.542466,Kellicottia,Rotifer,0
7/18/2019,0.542465753,199,2019,2019.542466,Keratella.cochlearis,Rotifer,0.009399229
7/18/2019,0.542465753,199,2019,2019.542466,Keratella.quadrata,Rotifer,0
7/18/2019,0.542465753,199,2019,2019.542466,Lecane,Rotifer,0
7/18/2019,0.542465753,199,2019,2019.542466,Lepadella,Rotifer,0
7/18/2019,0.542465753,199,2019,2019.542466,Macrochaetus,Rotifer,0
7/18/2019,0.542465753,199,2019,2019.542466,Monostyla,Rotifer,0
7/18/2019,0.542465753,199,2019,2019.542466,Mytilina,Rotifer,0
7/18/2019,0.542465753,199,2019,2019.542466,Notholca,Rotifer,0
7/18/2019,0.542465753,199,2019,2019.542466,Platyias,Rotifer,0
7/18/2019,0.542465753,199,2019,2019.542466,Ploesoma,Rotifer,0
7/18/2019,0.542465753,199,2019,2019.542466,Polyarthra,Rotifer,0
7/18/2019,0.542465753,199,2019,2019.542466,Pompholyx,Rotifer,0
7/18/2019,0.542465753,199,2019,2019.542466,Synchaeta,Rotifer,0
7/18/2019,0.542465753,199,2019,2019.542466,Testudinella,Rotifer,0
7/18/2019,0.542465753,199,2019,2019.542466,Trichocerca,Rotifer,0
7/18/2019,0.542465753,199,2019,2019.542466,Trichotria,Rotifer,0
7/18/2019,0.542465753,199,2019,2019.542466,Ostracod,Ostracod,0
7/25/2019,0.561643836,206,2019,2019.561644,Alona,Chydoridae,0
7/25/2019,0.561643836,206,2019,2019.561644,Alonella,Chydoridae,0
7/25/2019,0.561643836,206,2019,2019.561644,Bosmina,Bosmina,0.044632726
7/25/2019,0.561643836,206,2019,2019.561644,Camptocercus,Chydoridae,0
7/25/2019,0.561643836,206,2019,2019.561644,Ceriodaphnia,Ceriodaphnia,0.285637801
7/25/2019,0.561643836,206,2019,2019.561644,Chydorus,Chydoridae,3.599200993
7/25/2019,0.561643836,206,2019,2019.561644,Daphnia,Daphnia,9.292819668
7/25/2019,0.561643836,206,2019,2019.561644,Daphnia.lumholtzi,Daphniid,0
7/25/2019,0.561643836,206,2019,2019.561644,Diaphanosoma,Diaphanosoma,0
7/25/2019,0.561643836,206,2019,2019.561644,Graptoleberis,Chydoridae,0
7/25/2019,0.561643836,206,2019,2019.561644,Leptodora,Leptodora,0
7/25/2019,0.561643836,206,2019,2019.561644,Moina,Daphniid,0
7/25/2019,0.561643836,206,2019,2019.561644,Pleuroxus,Chydoridae,0
7/25/2019,0.561643836,206,2019,2019.561644,Scapholeberis,Daphniid,0
7/25/2019,0.561643836,206,2019,2019.561644,Simocephalus,Daphniid,0
7/25/2019,0.561643836,206,2019,2019.561644,Calanoida,Calanoid,4.534473185
7/25/2019,0.561643836,206,2019,2019.561644,Cyclopoida,Cyclopoid,3.012647444
7/25/2019,0.561643836,206,2019,2019.561644,Nauplii,Nauplii,0.120610567
7/25/2019,0.561643836,206,2019,2019.561644,Anuraeopsis,Rotifer,0
7/25/2019,0.561643836,206,2019,2019.561644,Ascomorpha,Rotifer,0
7/25/2019,0.561643836,206,2019,2019.561644,Asplanchna,Rotifer,0
7/25/2019,0.561643836,206,2019,2019.561644,Asplanchnopus,Rotifer,0
7/25/2019,0.561643836,206,2019,2019.561644,Brachionus,Rotifer,0
7/25/2019,0.561643836,206,2019,2019.561644,Conochilus,Rotifer,0
7/25/2019,0.561643836,206,2019,2019.561644,Euchlanis,Rotifer,0
7/25/2019,0.561643836,206,2019,2019.561644,Filinia,Rotifer,0.002041779
7/25/2019,0.561643836,206,2019,2019.561644,Gastropus,Rotifer,0
7/25/2019,0.561643836,206,2019,2019.561644,Hexarthra,Rotifer,0
7/25/2019,0.561643836,206,2019,2019.561644,Kellicottia,Rotifer,0
7/25/2019,0.561643836,206,2019,2019.561644,Keratella.cochlearis,Rotifer,0.012697429
7/25/2019,0.561643836,206,2019,2019.561644,Keratella.quadrata,Rotifer,0
7/25/2019,0.561643836,206,2019,2019.561644,Lecane,Rotifer,0
7/25/2019,0.561643836,206,2019,2019.561644,Lepadella,Rotifer,0
7/25/2019,0.561643836,206,2019,2019.561644,Macrochaetus,Rotifer,0
7/25/2019,0.561643836,206,2019,2019.561644,Monostyla,Rotifer,0
7/25/2019,0.561643836,206,2019,2019.561644,Mytilina,Rotifer,0
7/25/2019,0.561643836,206,2019,2019.561644,Notholca,Rotifer,0
7/25/2019,0.561643836,206,2019,2019.561644,Platyias,Rotifer,0
7/25/2019,0.561643836,206,2019,2019.561644,Ploesoma,Rotifer,0
7/25/2019,0.561643836,206,2019,2019.561644,Polyarthra,Rotifer,0
7/25/2019,0.561643836,206,2019,2019.561644,Pompholyx,Rotifer,0.004246553
7/25/2019,0.561643836,206,2019,2019.561644,Synchaeta,Rotifer,0
7/25/2019,0.561643836,206,2019,2019.561644,Testudinella,Rotifer,0
7/25/2019,0.561643836,206,2019,2019.561644,Trichocerca,Rotifer,0
7/25/2019,0.561643836,206,2019,2019.561644,Trichotria,Rotifer,0
7/25/2019,0.561643836,206,2019,2019.561644,Ostracod,Ostracod,0.122470224
7/30/2019,0.583333333,211,2019,2019.583333,Alona,,0
7/30/2019,0.583333333,211,2019,2019.583333,Alonella,,0
7/30/2019,0.583333333,211,2019,2019.583333,Bosmina,,0
7/30/2019,0.583333333,211,2019,2019.583333,Camptocercus,,0
7/30/2019,0.583333333,211,2019,2019.583333,Ceriodaphnia,,0
7/30/2019,0.583333333,211,2019,2019.583333,Chydorus,,12.63725468
7/30/2019,0.583333333,211,2019,2019.583333,Daphnia,,53.45408425
7/30/2019,0.583333333,211,2019,2019.583333,Daphnia.lumholtzi,,0
7/30/2019,0.583333333,211,2019,2019.583333,Diaphanosoma,,0
7/30/2019,0.583333333,211,2019,2019.583333,Graptoleberis,,0
7/30/2019,0.583333333,211,2019,2019.583333,Leptodora,,0
7/30/2019,0.583333333,211,2019,2019.583333,Moina,,0
7/30/2019,0.583333333,211,2019,2019.583333,Pleuroxus,,0
7/30/2019,0.583333333,211,2019,2019.583333,Scapholeberis,,0
7/30/2019,0.583333333,211,2019,2019.583333,Simocephalus,,0
7/30/2019,0.583333333,211,2019,2019.583333,Calanoida,,0
7/30/2019,0.583333333,211,2019,2019.583333,Cyclopoida,,22.92864349
7/30/2019,0.583333333,211,2019,2019.583333,Nauplii,,1.39288109
7/30/2019,0.583333333,211,2019,2019.583333,Anuraeopsis,,0
7/30/2019,0.583333333,211,2019,2019.583333,Ascomorpha,,0
7/30/2019,0.583333333,211,2019,2019.583333,Asplanchna,,0
7/30/2019,0.583333333,211,2019,2019.583333,Asplanchnopus,,0
7/30/2019,0.583333333,211,2019,2019.583333,Brachionus,,0
7/30/2019,0.583333333,211,2019,2019.583333,Conochilus,,0
7/30/2019,0.583333333,211,2019,2019.583333,Euchlanis,,0
7/30/2019,0.583333333,211,2019,2019.583333,Filinia,,0.165677099
7/30/2019,0.583333333,211,2019,2019.583333,Gastropus,,0
7/30/2019,0.583333333,211,2019,2019.583333,Hexarthra,,0
7/30/2019,0.583333333,211,2019,2019.583333,Kellicottia,,0
7/30/2019,0.583333333,211,2019,2019.583333,Keratella.cochlearis,,0.014697729
7/30/2019,0.583333333,211,2019,2019.583333,Keratella.quadrata,,0
7/30/2019,0.583333333,211,2019,2019.583333,Lecane,,0
7/30/2019,0.583333333,211,2019,2019.583333,Lepadella,,0
7/30/2019,0.583333333,211,2019,2019.583333,Macrochaetus,,0
7/30/2019,0.583333333,211,2019,2019.583333,Monostyla,,0
7/30/2019,0.583333333,211,2019,2019.583333,Mytilina,,0
7/30/2019,0.583333333,211,2019,2019.583333,Notholca,,0
7/30/2019,0.583333333,211,2019,2019.583333,Platyias,,0
7/30/2019,0.583333333,211,2019,2019.583333,Ploesoma,,0
7/30/2019,0.583333333,211,2019,2019.583333,Polyarthra,,0
7/30/2019,0.583333333,211,2019,2019.583333,Pompholyx,,0
7/30/2019,0.583333333,211,2019,2019.583333,Synchaeta,,0
7/30/2019,0.583333333,211,2019,2019.583333,Testudinella,,0
7/30/2019,0.583333333,211,2019,2019.583333,Trichocerca,,0
7/30/2019,0.583333333,211,2019,2019.583333,Trichotria,,0
7/30/2019,0.583333333,211,2019,2019.583333,Ostracod,,0
8/1/2019,0.580821918,213,2019,2019.580822,Alona,Chydoridae,0
8/1/2019,0.580821918,213,2019,2019.580822,Alonella,Chydoridae,0
8/1/2019,0.580821918,213,2019,2019.580822,Bosmina,Bosmina,0
8/1/2019,0.580821918,213,2019,2019.580822,Camptocercus,Chydoridae,0
8/1/2019,0.580821918,213,2019,2019.580822,Ceriodaphnia,Ceriodaphnia,0.328049405
8/1/2019,0.580821918,213,2019,2019.580822,Chydorus,Chydoridae,0.180665543
8/1/2019,0.580821918,213,2019,2019.580822,Daphnia,Daphnia,3.715474721
8/1/2019,0.580821918,213,2019,2019.580822,Daphnia.lumholtzi,Daphniid,0
8/1/2019,0.580821918,213,2019,2019.580822,Diaphanosoma,Diaphanosoma,0
8/1/2019,0.580821918,213,2019,2019.580822,Graptoleberis,Chydoridae,0
8/1/2019,0.580821918,213,2019,2019.580822,Leptodora,Leptodora,0
8/1/2019,0.580821918,213,2019,2019.580822,Moina,Daphniid,0
8/1/2019,0.580821918,213,2019,2019.580822,Pleuroxus,Chydoridae,0
8/1/2019,0.580821918,213,2019,2019.580822,Scapholeberis,Daphniid,0
8/1/2019,0.580821918,213,2019,2019.580822,Simocephalus,Daphniid,0
8/1/2019,0.580821918,213,2019,2019.580822,Calanoida,Calanoid,1.328289819
8/1/2019,0.580821918,213,2019,2019.580822,Cyclopoida,Cyclopoid,0.013617445
8/1/2019,0.580821918,213,2019,2019.580822,Nauplii,Nauplii,0.110545465
8/1/2019,0.580821918,213,2019,2019.580822,Anuraeopsis,Rotifer,0
8/1/2019,0.580821918,213,2019,2019.580822,Ascomorpha,Rotifer,0
8/1/2019,0.580821918,213,2019,2019.580822,Asplanchna,Rotifer,0
8/1/2019,0.580821918,213,2019,2019.580822,Asplanchnopus,Rotifer,0
8/1/2019,0.580821918,213,2019,2019.580822,Brachionus,Rotifer,0
8/1/2019,0.580821918,213,2019,2019.580822,Conochilus,Rotifer,0
8/1/2019,0.580821918,213,2019,2019.580822,Euchlanis,Rotifer,0
8/1/2019,0.580821918,213,2019,2019.580822,Filinia,Rotifer,0
8/1/2019,0.580821918,213,2019,2019.580822,Gastropus,Rotifer,0
8/1/2019,0.580821918,213,2019,2019.580822,Hexarthra,Rotifer,0
8/1/2019,0.580821918,213,2019,2019.580822,Kellicottia,Rotifer,0
8/1/2019,0.580821918,213,2019,2019.580822,Keratella.cochlearis,Rotifer,0.001478761
8/1/2019,0.580821918,213,2019,2019.580822,Keratella.quadrata,Rotifer,0
8/1/2019,0.580821918,213,2019,2019.580822,Lecane,Rotifer,0
8/1/2019,0.580821918,213,2019,2019.580822,Lepadella,Rotifer,0
8/1/2019,0.580821918,213,2019,2019.580822,Macrochaetus,Rotifer,0
8/1/2019,0.580821918,213,2019,2019.580822,Monostyla,Rotifer,0
8/1/2019,0.580821918,213,2019,2019.580822,Mytilina,Rotifer,0
8/1/2019,0.580821918,213,2019,2019.580822,Notholca,Rotifer,0
8/1/2019,0.580821918,213,2019,2019.580822,Platyias,Rotifer,0
8/1/2019,0.580821918,213,2019,2019.580822,Ploesoma,Rotifer,0
8/1/2019,0.580821918,213,2019,2019.580822,Polyarthra,Rotifer,0
8/1/2019,0.580821918,213,2019,2019.580822,Pompholyx,Rotifer,0
8/1/2019,0.580821918,213,2019,2019.580822,Synchaeta,Rotifer,0
8/1/2019,0.580821918,213,2019,2019.580822,Testudinella,Rotifer,0
8/1/2019,0.580821918,213,2019,2019.580822,Trichocerca,Rotifer,0
8/1/2019,0.580821918,213,2019,2019.580822,Trichotria,Rotifer,0
8/1/2019,0.580821918,213,2019,2019.580822,Ostracod,Ostracod,0.010264498
8/8/2019,0.6,220,2019,2019.6,Alona,Chydoridae,0
8/8/2019,0.6,220,2019,2019.6,Alonella,Chydoridae,0
8/8/2019,0.6,220,2019,2019.6,Bosmina,Bosmina,0
8/8/2019,0.6,220,2019,2019.6,Camptocercus,Chydoridae,0
8/8/2019,0.6,220,2019,2019.6,Ceriodaphnia,Ceriodaphnia,0
8/8/2019,0.6,220,2019,2019.6,Chydorus,Chydoridae,0.008623849
8/8/2019,0.6,220,2019,2019.6,Daphnia,Daphnia,1.201024479
8/8/2019,0.6,220,2019,2019.6,Daphnia.lumholtzi,Daphniid,0
8/8/2019,0.6,220,2019,2019.6,Diaphanosoma,Diaphanosoma,0
8/8/2019,0.6,220,2019,2019.6,Graptoleberis,Chydoridae,0
8/8/2019,0.6,220,2019,2019.6,Leptodora,Leptodora,0
8/8/2019,0.6,220,2019,2019.6,Moina,Daphniid,0
8/8/2019,0.6,220,2019,2019.6,Pleuroxus,Chydoridae,0
8/8/2019,0.6,220,2019,2019.6,Scapholeberis,Daphniid,0
8/8/2019,0.6,220,2019,2019.6,Simocephalus,Daphniid,0
8/8/2019,0.6,220,2019,2019.6,Calanoida,Calanoid,0.397403537
8/8/2019,0.6,220,2019,2019.6,Cyclopoida,Cyclopoid,0.124153636
8/8/2019,0.6,220,2019,2019.6,Nauplii,Nauplii,0.041192937
8/8/2019,0.6,220,2019,2019.6,Anuraeopsis,Rotifer,0
8/8/2019,0.6,220,2019,2019.6,Ascomorpha,Rotifer,0
8/8/2019,0.6,220,2019,2019.6,Asplanchna,Rotifer,0
8/8/2019,0.6,220,2019,2019.6,Asplanchnopus,Rotifer,0
8/8/2019,0.6,220,2019,2019.6,Brachionus,Rotifer,0
8/8/2019,0.6,220,2019,2019.6,Conochilus,Rotifer,0
8/8/2019,0.6,220,2019,2019.6,Euchlanis,Rotifer,0
8/8/2019,0.6,220,2019,2019.6,Filinia,Rotifer,0
8/8/2019,0.6,220,2019,2019.6,Gastropus,Rotifer,0
8/8/2019,0.6,220,2019,2019.6,Hexarthra,Rotifer,0
8/8/2019,0.6,220,2019,2019.6,Kellicottia,Rotifer,0
8/8/2019,0.6,220,2019,2019.6,Keratella.cochlearis,Rotifer,9.61E-05
8/8/2019,0.6,220,2019,2019.6,Keratella.quadrata,Rotifer,0
8/8/2019,0.6,220,2019,2019.6,Lecane,Rotifer,0
8/8/2019,0.6,220,2019,2019.6,Lepadella,Rotifer,0
8/8/2019,0.6,220,2019,2019.6,Macrochaetus,Rotifer,0
8/8/2019,0.6,220,2019,2019.6,Monostyla,Rotifer,0
8/8/2019,0.6,220,2019,2019.6,Mytilina,Rotifer,0
8/8/2019,0.6,220,2019,2019.6,Notholca,Rotifer,0
8/8/2019,0.6,220,2019,2019.6,Platyias,Rotifer,0
8/8/2019,0.6,220,2019,2019.6,Ploesoma,Rotifer,0
8/8/2019,0.6,220,2019,2019.6,Polyarthra,Rotifer,0
8/8/2019,0.6,220,2019,2019.6,Pompholyx,Rotifer,0
8/8/2019,0.6,220,2019,2019.6,Synchaeta,Rotifer,0
8/8/2019,0.6,220,2019,2019.6,Testudinella,Rotifer,0
8/8/2019,0.6,220,2019,2019.6,Trichocerca,Rotifer,0
8/8/2019,0.6,220,2019,2019.6,Trichotria,Rotifer,0
8/8/2019,0.6,220,2019,2019.6,Ostracod,Ostracod,0.00694852
8/15/2019,0.619178082,227,2019,2019.619178,Alona,Chydoridae,0
8/15/2019,0.619178082,227,2019,2019.619178,Alonella,Chydoridae,0
8/15/2019,0.619178082,227,2019,2019.619178,Bosmina,Bosmina,0
8/15/2019,0.619178082,227,2019,2019.619178,Camptocercus,Chydoridae,0
8/15/2019,0.619178082,227,2019,2019.619178,Ceriodaphnia,Ceriodaphnia,0
8/15/2019,0.619178082,227,2019,2019.619178,Chydorus,Chydoridae,1.903038983
8/15/2019,0.619178082,227,2019,2019.619178,Daphnia,Daphnia,3.594619952
8/15/2019,0.619178082,227,2019,2019.619178,Daphnia.lumholtzi,Daphniid,0
8/15/2019,0.619178082,227,2019,2019.619178,Diaphanosoma,Diaphanosoma,0
8/15/2019,0.619178082,227,2019,2019.619178,Graptoleberis,Chydoridae,0
8/15/2019,0.619178082,227,2019,2019.619178,Leptodora,Leptodora,0
8/15/2019,0.619178082,227,2019,2019.619178,Moina,Daphniid,0
8/15/2019,0.619178082,227,2019,2019.619178,Pleuroxus,Chydoridae,0
8/15/2019,0.619178082,227,2019,2019.619178,Scapholeberis,Daphniid,0
8/15/2019,0.619178082,227,2019,2019.619178,Simocephalus,Daphniid,0
8/15/2019,0.619178082,227,2019,2019.619178,Calanoida,Calanoid,0
8/15/2019,0.619178082,227,2019,2019.619178,Cyclopoida,Cyclopoid,0.798521858
8/15/2019,0.619178082,227,2019,2019.619178,Nauplii,Nauplii,0.008498868
8/15/2019,0.619178082,227,2019,2019.619178,Anuraeopsis,Rotifer,0
8/15/2019,0.619178082,227,2019,2019.619178,Ascomorpha,Rotifer,0
8/15/2019,0.619178082,227,2019,2019.619178,Asplanchna,Rotifer,0
8/15/2019,0.619178082,227,2019,2019.619178,Asplanchnopus,Rotifer,0
8/15/2019,0.619178082,227,2019,2019.619178,Brachionus,Rotifer,0
8/15/2019,0.619178082,227,2019,2019.619178,Conochilus,Rotifer,0
8/15/2019,0.619178082,227,2019,2019.619178,Euchlanis,Rotifer,0
8/15/2019,0.619178082,227,2019,2019.619178,Filinia,Rotifer,0.003275233
8/15/2019,0.619178082,227,2019,2019.619178,Gastropus,Rotifer,0
8/15/2019,0.619178082,227,2019,2019.619178,Hexarthra,Rotifer,0
8/15/2019,0.619178082,227,2019,2019.619178,Kellicottia,Rotifer,0
8/15/2019,0.619178082,227,2019,2019.619178,Keratella.cochlearis,Rotifer,0.000491025
8/15/2019,0.619178082,227,2019,2019.619178,Keratella.quadrata,Rotifer,0
8/15/2019,0.619178082,227,2019,2019.619178,Lecane,Rotifer,0
8/15/2019,0.619178082,227,2019,2019.619178,Lepadella,Rotifer,0
8/15/2019,0.619178082,227,2019,2019.619178,Macrochaetus,Rotifer,0
8/15/2019,0.619178082,227,2019,2019.619178,Monostyla,Rotifer,0
8/15/2019,0.619178082,227,2019,2019.619178,Mytilina,Rotifer,0
8/15/2019,0.619178082,227,2019,2019.619178,Notholca,Rotifer,0
8/15/2019,0.619178082,227,2019,2019.619178,Platyias,Rotifer,0
8/15/2019,0.619178082,227,2019,2019.619178,Ploesoma,Rotifer,0
8/15/2019,0.619178082,227,2019,2019.619178,Polyarthra,Rotifer,0
8/15/2019,0.619178082,227,2019,2019.619178,Pompholyx,Rotifer,0.001255118
8/15/2019,0.619178082,227,2019,2019.619178,Synchaeta,Rotifer,0
8/15/2019,0.619178082,227,2019,2019.619178,Testudinella,Rotifer,0
8/15/2019,0.619178082,227,2019,2019.619178,Trichocerca,Rotifer,0
8/15/2019,0.619178082,227,2019,2019.619178,Trichotria,Rotifer,0
8/15/2019,0.619178082,227,2019,2019.619178,Ostracod,Ostracod,0.077547853
8/22/2019,0.638356164,234,2019,2019.638356,Alona,Chydoridae,0
8/22/2019,0.638356164,234,2019,2019.638356,Alonella,Chydoridae,0
8/22/2019,0.638356164,234,2019,2019.638356,Bosmina,Bosmina,0
8/22/2019,0.638356164,234,2019,2019.638356,Camptocercus,Chydoridae,0
8/22/2019,0.638356164,234,2019,2019.638356,Ceriodaphnia,Ceriodaphnia,0
8/22/2019,0.638356164,234,2019,2019.638356,Chydorus,Chydoridae,0.935572359
8/22/2019,0.638356164,234,2019,2019.638356,Daphnia,Daphnia,22.93102229
8/22/2019,0.638356164,234,2019,2019.638356,Daphnia.lumholtzi,Daphniid,0
8/22/2019,0.638356164,234,2019,2019.638356,Diaphanosoma,Diaphanosoma,0
8/22/2019,0.638356164,234,2019,2019.638356,Graptoleberis,Chydoridae,0
8/22/2019,0.638356164,234,2019,2019.638356,Leptodora,Leptodora,0
8/22/2019,0.638356164,234,2019,2019.638356,Moina,Daphniid,0
8/22/2019,0.638356164,234,2019,2019.638356,Pleuroxus,Chydoridae,0
8/22/2019,0.638356164,234,2019,2019.638356,Scapholeberis,Daphniid,0
8/22/2019,0.638356164,234,2019,2019.638356,Simocephalus,Daphniid,0
8/22/2019,0.638356164,234,2019,2019.638356,Calanoida,Calanoid,0.358945751
8/22/2019,0.638356164,234,2019,2019.638356,Cyclopoida,Cyclopoid,2.771417221
8/22/2019,0.638356164,234,2019,2019.638356,Nauplii,Nauplii,0.070818444
8/22/2019,0.638356164,234,2019,2019.638356,Anuraeopsis,Rotifer,0
8/22/2019,0.638356164,234,2019,2019.638356,Ascomorpha,Rotifer,0
8/22/2019,0.638356164,234,2019,2019.638356,Asplanchna,Rotifer,0
8/22/2019,0.638356164,234,2019,2019.638356,Asplanchnopus,Rotifer,0
8/22/2019,0.638356164,234,2019,2019.638356,Brachionus,Rotifer,0
8/22/2019,0.638356164,234,2019,2019.638356,Conochilus,Rotifer,0
8/22/2019,0.638356164,234,2019,2019.638356,Euchlanis,Rotifer,0
8/22/2019,0.638356164,234,2019,2019.638356,Filinia,Rotifer,0.000873875
8/22/2019,0.638356164,234,2019,2019.638356,Gastropus,Rotifer,0
8/22/2019,0.638356164,234,2019,2019.638356,Hexarthra,Rotifer,0
8/22/2019,0.638356164,234,2019,2019.638356,Kellicottia,Rotifer,0
8/22/2019,0.638356164,234,2019,2019.638356,Keratella.cochlearis,Rotifer,0.004815915
8/22/2019,0.638356164,234,2019,2019.638356,Keratella.quadrata,Rotifer,0
8/22/2019,0.638356164,234,2019,2019.638356,Lecane,Rotifer,0
8/22/2019,0.638356164,234,2019,2019.638356,Lepadella,Rotifer,0
8/22/2019,0.638356164,234,2019,2019.638356,Macrochaetus,Rotifer,0
8/22/2019,0.638356164,234,2019,2019.638356,Monostyla,Rotifer,0
8/22/2019,0.638356164,234,2019,2019.638356,Mytilina,Rotifer,0
8/22/2019,0.638356164,234,2019,2019.638356,Notholca,Rotifer,0
8/22/2019,0.638356164,234,2019,2019.638356,Platyias,Rotifer,0
8/22/2019,0.638356164,234,2019,2019.638356,Ploesoma,Rotifer,0
8/22/2019,0.638356164,234,2019,2019.638356,Polyarthra,Rotifer,0
8/22/2019,0.638356164,234,2019,2019.638356,Pompholyx,Rotifer,0
8/22/2019,0.638356164,234,2019,2019.638356,Synchaeta,Rotifer,0
8/22/2019,0.638356164,234,2019,2019.638356,Testudinella,Rotifer,0
8/22/2019,0.638356164,234,2019,2019.638356,Trichocerca,Rotifer,0
8/22/2019,0.638356164,234,2019,2019.638356,Trichotria,Rotifer,0
8/22/2019,0.638356164,234,2019,2019.638356,Ostracod,Ostracod,0.00955348
9/2/2019,0.668493151,245,2019,2019.668493,Alona,Chydoridae,0
9/2/2019,0.668493151,245,2019,2019.668493,Alonella,Chydoridae,0
9/2/2019,0.668493151,245,2019,2019.668493,Bosmina,Bosmina,0
9/2/2019,0.668493151,245,2019,2019.668493,Camptocercus,Chydoridae,0
9/2/2019,0.668493151,245,2019,2019.668493,Ceriodaphnia,Ceriodaphnia,0
9/2/2019,0.668493151,245,2019,2019.668493,Chydorus,Chydoridae,1.236543729
9/2/2019,0.668493151,245,2019,2019.668493,Daphnia,Daphnia,165.9325825
9/2/2019,0.668493151,245,2019,2019.668493,Daphnia.lumholtzi,Daphniid,0
9/2/2019,0.668493151,245,2019,2019.668493,Diaphanosoma,Diaphanosoma,0
9/2/2019,0.668493151,245,2019,2019.668493,Graptoleberis,Chydoridae,0
9/2/2019,0.668493151,245,2019,2019.668493,Leptodora,Leptodora,0
9/2/2019,0.668493151,245,2019,2019.668493,Moina,Daphniid,0
9/2/2019,0.668493151,245,2019,2019.668493,Pleuroxus,Chydoridae,0
9/2/2019,0.668493151,245,2019,2019.668493,Scapholeberis,Daphniid,0
9/2/2019,0.668493151,245,2019,2019.668493,Simocephalus,Daphniid,0
9/2/2019,0.668493151,245,2019,2019.668493,Calanoida,Calanoid,2.505867526
9/2/2019,0.668493151,245,2019,2019.668493,Cyclopoida,Cyclopoid,0
9/2/2019,0.668493151,245,2019,2019.668493,Nauplii,Nauplii,0.27696916
9/2/2019,0.668493151,245,2019,2019.668493,Anuraeopsis,Rotifer,0
9/2/2019,0.668493151,245,2019,2019.668493,Ascomorpha,Rotifer,0
9/2/2019,0.668493151,245,2019,2019.668493,Asplanchna,Rotifer,0
9/2/2019,0.668493151,245,2019,2019.668493,Asplanchnopus,Rotifer,0
9/2/2019,0.668493151,245,2019,2019.668493,Brachionus,Rotifer,0
9/2/2019,0.668493151,245,2019,2019.668493,Conochilus,Rotifer,0
9/2/2019,0.668493151,245,2019,2019.668493,Euchlanis,Rotifer,0
9/2/2019,0.668493151,245,2019,2019.668493,Filinia,Rotifer,0
9/2/2019,0.668493151,245,2019,2019.668493,Gastropus,Rotifer,0
9/2/2019,0.668493151,245,2019,2019.668493,Hexarthra,Rotifer,0
9/2/2019,0.668493151,245,2019,2019.668493,Kellicottia,Rotifer,0
9/2/2019,0.668493151,245,2019,2019.668493,Keratella.cochlearis,Rotifer,0.001453779
9/2/2019,0.668493151,245,2019,2019.668493,Keratella.quadrata,Rotifer,0
9/2/2019,0.668493151,245,2019,2019.668493,Lecane,Rotifer,0
9/2/2019,0.668493151,245,2019,2019.668493,Lepadella,Rotifer,0
